53.7 ; 100 ; 44294381728 ; 41402680 ; 7746973 ; 1794 ; 126124198 ; 0.0001851312526049804 ; 425984 ; 42106880 ; 41402680
52 ; 100 ; 44577320152 ; 37487856 ; 7796510 ; 1805 ; 126951995 ; 0.00018525232787040537 ; 425984 ; 38207488 ; 37487856
47.5 ; 100 ; 44836903536 ; 44659832 ; 7841874 ; 1815 ; 127723559 ; 0.00018524452371140748 ; 425984 ; 45367296 ; 44659832
46.7 ; 100 ; 45091602240 ; 20954648 ; 7886429 ; 1825 ; 128365669 ; 0.00018510353741399657 ; 425984 ; 21635072 ; 20954648
52.5 ; 100 ; 45377254424 ; 38024624 ; 7936440 ; 1836 ; 129256269 ; 0.00018524247732177915 ; 425984 ; 38748160 ; 38024624
46.1 ; 100 ; 45629441472 ; 22717376 ; 7980478 ; 1846 ; 129896271 ; 0.00018522370224367156 ; 425984 ; 23453696 ; 22717376
44.7 ; 100 ; 45871987680 ; 46760096 ; 8023032 ; 1855 ; 130400341 ; 0.00018492181705307773 ; 425984 ; 47480832 ; 46760096
46.3 ; 100 ; 46125597904 ; 53674968 ; 8067307 ; 1864 ; 131366324 ; 0.00018503628272963692 ; 425984 ; 54353920 ; 53674968
53.4 ; 100 ; 46416138784 ; 48005032 ; 8118173 ; 1876 ; 132099737 ; 0.00018501990843562677 ; 425984 ; 48717824 ; 48005032
53 ; 100 ; 46706131832 ; 45573616 ; 8168803 ; 1886 ; 132738563 ; 0.00018492105903123707 ; 425984 ; 46268416 ; 45573616
53.1 ; 100 ; 46995043424 ; 46118968 ; 8219386 ; 1897 ; 133436373 ; 0.0001849282742964484 ; 425984 ; 46825472 ; 46118968
53.9 ; 100 ; 47286878768 ; 35417024 ; 8270581 ; 1908 ; 134248864 ; 0.00018489850263971229 ; 425984 ; 36167680 ; 35417024
53.7 ; 100 ; 47581757904 ; 35752560 ; 8321977 ; 1919 ; 134974286 ; 0.0001849159729860267 ; 425984 ; 36487168 ; 35752560
52 ; 100 ; 47864154120 ; 58133472 ; 8371465 ; 1929 ; 135781261 ; 0.00018500065980461792 ; 425984 ; 58802176 ; 58133472
52.6 ; 100 ; 48151976400 ; 48441528 ; 8421721 ; 1941 ; 136696177 ; 0.0001850073487816598 ; 425984 ; 49135616 ; 48441528
53.1 ; 100 ; 48441225264 ; 50091584 ; 8472343 ; 1951 ; 137407497 ; 0.00018501056744958943 ; 425984 ; 50790400 ; 50091584
42.1 ; 100 ; 48670940928 ; 69077872 ; 8512533 ; 1959 ; 138074241 ; 0.00018486053022556944 ; 425984 ; 69730304 ; 69077872
42.7 ; 100 ; 48903916160 ; 36452160 ; 8553295 ; 1968 ; 138668431 ; 0.00018471724502780755 ; 425984 ; 37158912 ; 36452160
36.8 ; 100 ; 49104850200 ; 37224976 ; 8588451 ; 1976 ; 139386665 ; 0.00018444026628818209 ; 425984 ; 37953536 ; 37224976
